,id,team_fifa_api_id,team_api_id,date,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribblingClass,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass,id,team_api_id,team_fifa_api_id,team_long_name,team_short_name
1175,1133,111974,7943,2012-02-22 00:00:00,50,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,35,Medium,45,Press,50,Normal,Cover,24288,7943,111974,Sassuolo,SAS
1176,1134,111974,7943,2013-09-20 00:00:00,57,Balanced,Little,60,Mixed,Organised,56,Normal,63,Normal,64,Normal,Organised,38,Medium,47,Press,53,Normal,Offside Trap,24288,7943,111974,Sassuolo,SAS
1177,1135,111974,7943,2014-09-19 00:00:00,57,Balanced,Lots,60,Mixed,Organised,66,Normal,57,Normal,63,Normal,Organised,54,Medium,47,Press,36,Normal,Offside Trap,24288,7943,111974,Sassuolo,SAS
1178,1136,111974,7943,2015-09-10 00:00:00,57,Balanced,Normal,60,Mixed,Organised,56,Normal,57,Normal,56,Normal,Organised,38,Medium,47,Press,53,Normal,Cover,24288,7943,111974,Sassuolo,SAS
1179,1154,324,9777,2010-02-22 00:00:00,30,Slow,Little,55,Mixed,Organised,45,Normal,70,Lots,60,Normal,Organised,55,Medium,60,Press,55,Normal,Cover,50201,9777,324,Servette FC,SER
1180,1155,324,9777,2012-02-22 00:00:00,48,Balanced,Little,51,Mixed,Organised,53,Normal,66,Normal,45,Normal,Organised,49,Medium,45,Press,49,Normal,Cover,50201,9777,324,Servette FC,SER
1181,1156,324,9777,2013-09-20 00:00:00,48,Balanced,Little,51,Mixed,Organised,53,Normal,66,Normal,45,Normal,Organised,49,Medium,45,Press,49,Normal,Cover,50201,9777,324,Servette FC,SER
1182,1157,481,8302,2010-02-22 00:00:00,30,Slow,Little,30,Short,Free Form,70,Risky,60,Normal,70,Lots,Free Form,60,Medium,70,Double,65,Normal,Offside Trap,43044,8302,481,Sevilla FC,SEV
1183,1158,481,8302,2011-02-22 00:00:00,68,Fast,Little,58,Mixed,Free Form,68,Risky,67,Lots,71,Lots,Free Form,57,Medium,58,Press,68,Wide,Cover,43044,8302,481,Sevilla FC,SEV
1184,1159,481,8302,2012-02-22 00:00:00,61,Balanced,Little,65,Mixed,Organised,53,Normal,57,Normal,38,Normal,Organised,38,Medium,49,Press,55,Normal,Cover,43044,8302,481,Sevilla FC,SEV
1185,1160,481,8302,2013-09-20 00:00:00,65,Balanced,Little,65,Mixed,Organised,53,Normal,57,Normal,38,Normal,Organised,38,Medium,49,Press,55,Normal,Cover,43044,8302,481,Sevilla FC,SEV
1186,1161,481,8302,2014-09-19 00:00:00,65,Balanced,Normal,65,Mixed,Organised,53,Normal,57,Normal,38,Normal,Organised,38,Medium,49,Press,55,Normal,Cover,43044,8302,481,Sevilla FC,SEV
1187,1162,481,8302,2015-09-10 00:00:00,53,Balanced,Normal,53,Mixed,Organised,53,Normal,52,Normal,60,Normal,Organised,42,Medium,48,Press,59,Normal,Cover,43044,8302,481,Sevilla FC,SEV
1188,1093,1838,8551,2010-02-22 00:00:00,35,Balanced,Little,30,Short,Organised,30,Safe,30,Little,55,Normal,Organised,40,Medium,65,Press,55,Normal,Offside Trap,20514,8551,1838,Siena,SIE
1189,1094,1838,8551,2011-02-22 00:00:00,50,Balanced,Little,50,Mixed,Organised,50,Normal,65,Normal,55,Normal,Organised,40,Medium,45,Press,55,Normal,Offside Trap,20514,8551,1838,Siena,SIE
1190,1095,1838,8551,2012-02-22 00:00:00,45,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,20514,8551,1838,Siena,SIE
1191,1096,1838,8551,2013-09-20 00:00:00,47,Balanced,Little,48,Mixed,Organised,54,Normal,56,Normal,52,Normal,Free Form,37,Medium,49,Press,51,Normal,Cover,20514,8551,1838,Siena,SIE
1192,1097,1838,8551,2014-09-19 00:00:00,47,Balanced,Normal,48,Mixed,Organised,64,Normal,67,Lots,52,Normal,Organised,44,Medium,49,Press,51,Normal,Cover,20514,8551,1838,Siena,SIE
1193,1234,680,9997,2010-02-22 00:00:00,50,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,50,Medium,50,Press,50,Normal,Cover,614,9997,680,Sint-Truidense VV,STT
1194,1235,680,9997,2011-02-22 00:00:00,53,Balanced,Little,53,Mixed,Organised,48,Normal,52,Normal,53,Normal,Organised,46,Medium,46,Press,46,Normal,Cover,614,9997,680,Sint-Truidense VV,STT
1195,1236,680,9997,2012-02-22 00:00:00,52,Balanced,Little,55,Mixed,Organised,52,Normal,55,Normal,47,Normal,Organised,32,Deep,40,Press,41,Normal,Cover,614,9997,680,Sint-Truidense VV,STT
1196,1181,17,8466,2010-02-22 00:00:00,70,Fast,Little,55,Mixed,Organised,70,Risky,70,Lots,65,Normal,Organised,70,High,70,Double,70,Wide,Cover,6504,8466,17,Southampton,SOU
1197,1182,17,8466,2011-02-22 00:00:00,52,Balanced,Little,37,Mixed,Organised,48,Normal,49,Normal,47,Normal,Organised,43,Medium,43,Press,48,Normal,Cover,6504,8466,17,Southampton,SOU
1198,1183,17,8466,2012-02-22 00:00:00,47,Balanced,Little,52,Mixed,Organised,54,Normal,56,Normal,60,Normal,Organised,48,Medium,52,Press,44,Normal,Cover,6504,8466,17,Southampton,SOU
1199,1184,17,8466,2013-09-20 00:00:00,47,Balanced,Little,38,Mixed,Organised,52,Normal,56,Normal,58,Normal,Free Form,57,Medium,63,Press,44,Normal,Cover,6504,8466,17,Southampton,SOU
1200,1185,17,8466,2014-09-19 00:00:00,47,Balanced,Normal,40,Mixed,Organised,42,Normal,56,Normal,51,Normal,Free Form,62,Medium,64,Press,44,Normal,Cover,6504,8466,17,Southampton,SOU
1201,1186,17,8466,2015-09-10 00:00:00,52,Balanced,Little,46,Mixed,Organised,42,Normal,54,Normal,30,Little,Organised,50,Medium,65,Press,44,Normal,Cover,6504,8466,17,Southampton,SOU
1202,538,165,8357,2010-02-22 00:00:00,55,Balanced,Little,45,Mixed,Organised,30,Safe,70,Lots,70,Lots,Organised,40,Medium,55,Press,60,Normal,Cover,18079,8357,165,SpVgg Greuther Fürth,GRF
1203,539,165,8357,2011-02-22 00:00:00,59,Balanced,Little,40,Mixed,Organised,56,Normal,54,Normal,48,Normal,Organised,59,Medium,46,Press,53,Normal,Cover,18079,8357,165,SpVgg Greuther Fürth,GRF
1204,540,165,8357,2012-02-22 00:00:00,68,Fast,Little,45,Mixed,Organised,54,Normal,44,Normal,43,Normal,Organised,48,Medium,56,Press,66,Normal,Cover,18079,8357,165,SpVgg Greuther Fürth,GRF
1205,541,165,8357,2013-09-20 00:00:00,57,Balanced,Little,53,Mixed,Organised,54,Normal,49,Normal,46,Normal,Organised,36,Medium,56,Press,33,Narrow,Cover,18079,8357,165,SpVgg Greuther Fürth,GRF
1206,542,165,8357,2014-09-19 00:00:00,66,Balanced,Normal,38,Mixed,Organised,56,Normal,40,Normal,52,Normal,Organised,49,Medium,48,Press,62,Normal,Cover,18079,8357,165,SpVgg Greuther Fürth,GRF
1207,543,165,8357,2015-09-10 00:00:00,54,Balanced,Normal,53,Mixed,Organised,54,Normal,49,Normal,46,Normal,Organised,48,Medium,56,Press,66,Normal,Cover,18079,8357,165,SpVgg Greuther Fürth,GRF
1208,1187,100646,8614,2010-02-22 00:00:00,35,Balanced,Little,40,Mixed,Organised,30,Safe,45,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,26559,8614,100646,Sparta Rotterdam,SPA
1209,1193,237,9768,2010-02-22 00:00:00,30,Slow,Little,30,Short,Organised,55,Normal,60,Normal,55,Normal,Free Form,30,Deep,30,Contain,30,Narrow,Offside Trap,35285,9768,237,Sporting CP,SCP
1210,1194,237,9768,2011-02-22 00:00:00,50,Balanced,Little,35,Mixed,Organised,65,Normal,65,Normal,35,Normal,Organised,55,Medium,45,Press,50,Normal,Cover,35285,9768,237,Sporting CP,SCP
1211,1195,237,9768,2012-02-22 00:00:00,53,Balanced,Little,56,Mixed,Organised,67,Risky,68,Lots,69,Lots,Organised,52,Medium,49,Press,54,Normal,Cover,35285,9768,237,Sporting CP,SCP
1212,1196,237,9768,2013-09-20 00:00:00,53,Balanced,Little,56,Mixed,Organised,67,Risky,68,Lots,60,Normal,Free Form,52,Medium,49,Press,54,Normal,Cover,35285,9768,237,Sporting CP,SCP
1213,1197,237,9768,2014-09-19 00:00:00,55,Balanced,Normal,56,Mixed,Organised,42,Normal,50,Normal,55,Normal,Organised,60,Medium,60,Press,54,Normal,Cover,35285,9768,237,Sporting CP,SCP
1214,1198,237,9768,2015-09-10 00:00:00,57,Balanced,Normal,56,Mixed,Organised,42,Normal,50,Normal,55,Normal,Organised,60,Medium,60,Press,54,Normal,Cover,35285,9768,237,Sporting CP,SCP
1215,1188,670,9986,2010-02-22 00:00:00,40,Balanced,Little,50,Mixed,Organised,45,Normal,43,Normal,60,Normal,Organised,70,High,70,Double,70,Wide,Cover,18,9986,670,Sporting Charleroi,CHA
1216,1189,670,9986,2011-02-22 00:00:00,47,Balanced,Little,36,Mixed,Organised,34,Normal,33,Little,53,Normal,Organised,49,Medium,58,Press,48,Normal,Cover,18,9986,670,Sporting Charleroi,CHA
1217,1190,670,9986,2013-09-20 00:00:00,60,Balanced,Little,53,Mixed,Organised,48,Normal,50,Normal,48,Normal,Organised,42,Medium,48,Press,49,Normal,Cover,18,9986,670,Sporting Charleroi,CHA
1218,1191,670,9986,2014-09-19 00:00:00,60,Balanced,Normal,53,Mixed,Organised,48,Normal,50,Normal,48,Normal,Organised,42,Medium,48,Press,49,Normal,Cover,18,9986,670,Sporting Charleroi,CHA
1219,1192,670,9986,2015-09-10 00:00:00,60,Balanced,Normal,53,Mixed,Organised,48,Normal,50,Normal,48,Normal,Organised,39,Medium,48,Press,49,Normal,Cover,18,9986,670,Sporting Charleroi,CHA
1220,759,2007,9994,2010-02-22 00:00:00,60,Balanced,Little,60,Mixed,Organised,50,Normal,40,Normal,50,Normal,Organised,65,Medium,65,Press,70,Wide,Cover,4,9994,2007,Sporting Lokeren,LOK
1221,760,2007,9994,2011-02-22 00:00:00,66,Balanced,Little,53,Mixed,Organised,48,Normal,46,Normal,52,Normal,Organised,48,Medium,58,Press,55,Normal,Cover,4,9994,2007,Sporting Lokeren,LOK
1222,761,2007,9994,2012-02-22 00:00:00,67,Fast,Little,52,Mixed,Organised,51,Normal,50,Normal,50,Normal,Organised,45,Medium,52,Press,52,Normal,Cover,4,9994,2007,Sporting Lokeren,LOK
1223,762,2007,9994,2013-09-20 00:00:00,67,Fast,Little,52,Mixed,Organised,31,Safe,50,Normal,50,Normal,Organised,45,Medium,52,Press,52,Normal,Cover,4,9994,2007,Sporting Lokeren,LOK
1224,763,2007,9994,2014-09-19 00:00:00,62,Balanced,Normal,52,Mixed,Organised,42,Normal,50,Normal,62,Normal,Organised,45,Medium,52,Press,52,Normal,Cover,4,9994,2007,Sporting Lokeren,LOK
1225,764,2007,9994,2015-09-10 00:00:00,62,Balanced,Normal,52,Mixed,Organised,42,Normal,50,Normal,62,Normal,Organised,45,Medium,52,Press,52,Normal,Cover,4,9994,2007,Sporting Lokeren,LOK
1226,1228,100804,8467,2010-02-22 00:00:00,70,Fast,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,30,Deep,70,Double,30,Narrow,Cover,39853,8467,100804,St. Johnstone FC,JOH
1227,1229,100804,8467,2011-02-22 00:00:00,67,Fast,Little,48,Mixed,Organised,47,Normal,47,Normal,54,Normal,Organised,33,Deep,47,Press,37,Normal,Cover,39853,8467,100804,St. Johnstone FC,JOH
1228,1230,100804,8467,2012-02-22 00:00:00,57,Balanced,Little,57,Mixed,Organised,46,Normal,48,Normal,38,Normal,Organised,42,Medium,38,Press,52,Normal,Cover,39853,8467,100804,St. Johnstone FC,JOH
1229,1231,100804,8467,2013-09-20 00:00:00,60,Balanced,Little,58,Mixed,Organised,48,Normal,49,Normal,38,Normal,Organised,44,Medium,42,Press,56,Normal,Cover,39853,8467,100804,St. Johnstone FC,JOH
1230,1232,100804,8467,2014-09-19 00:00:00,56,Balanced,Normal,57,Mixed,Organised,47,Normal,49,Normal,40,Normal,Organised,40,Medium,40,Press,52,Normal,Cover,39853,8467,100804,St. Johnstone FC,JOH
1231,1233,100804,8467,2015-09-10 00:00:00,62,Balanced,Normal,48,Mixed,Organised,47,Normal,49,Normal,40,Normal,Organised,37,Medium,48,Press,55,Normal,Cover,39853,8467,100804,St. Johnstone FC,JOH
1232,1216,100805,9800,2010-02-22 00:00:00,70,Fast,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,60,Medium,70,Double,70,Wide,Cover,39396,9800,100805,St. Mirren,MIR
1233,1217,100805,9800,2011-02-22 00:00:00,48,Balanced,Little,48,Mixed,Organised,52,Normal,48,Normal,48,Normal,Organised,43,Medium,44,Press,51,Normal,Cover,39396,9800,100805,St. Mirren,MIR
1234,1218,100805,9800,2012-02-22 00:00:00,60,Balanced,Little,75,Long,Organised,62,Normal,45,Normal,60,Normal,Organised,50,Medium,48,Press,40,Normal,Cover,39396,9800,100805,St. Mirren,MIR
1235,1219,100805,9800,2013-09-20 00:00:00,42,Balanced,Little,43,Mixed,Organised,47,Normal,46,Normal,60,Normal,Organised,53,Medium,49,Press,42,Normal,Cover,39396,9800,100805,St. Mirren,MIR
1236,1220,100805,9800,2014-09-19 00:00:00,58,Balanced,Normal,70,Long,Organised,62,Normal,56,Normal,61,Normal,Organised,50,Medium,49,Press,41,Normal,Cover,39396,9800,100805,St. Mirren,MIR
1237,1221,100805,9800,2015-09-10 00:00:00,38,Balanced,Normal,33,Short,Organised,53,Normal,58,Normal,53,Normal,Organised,60,Medium,58,Press,48,Normal,Cover,39396,9800,100805,St. Mirren,MIR
1238,243,378,8521,2010-02-22 00:00:00,50,Balanced,Little,40,Mixed,Organised,30,Safe,40,Normal,60,Normal,Organised,70,High,70,Double,70,Wide,Cover,11076,8521,378,Stade Brestois 29,BRE
1239,244,378,8521,2011-02-22 00:00:00,65,Balanced,Little,35,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,55,Medium,45,Press,65,Normal,Cover,11076,8521,378,Stade Brestois 29,BRE
1240,245,378,8521,2012-02-22 00:00:00,64,Balanced,Little,62,Mixed,Organised,49,Normal,53,Normal,66,Normal,Organised,44,Medium,34,Press,51,Normal,Cover,11076,8521,378,Stade Brestois 29,BRE
1241,246,378,8521,2013-09-20 00:00:00,59,Balanced,Little,54,Mixed,Organised,49,Normal,53,Normal,66,Normal,Organised,44,Medium,34,Press,51,Normal,Cover,11076,8521,378,Stade Brestois 29,BRE
1242,247,378,8521,2014-09-19 00:00:00,59,Balanced,Normal,54,Mixed,Organised,49,Normal,53,Normal,66,Normal,Organised,44,Medium,34,Press,51,Normal,Cover,11076,8521,378,Stade Brestois 29,BRE
1243,248,378,8521,2015-09-10 00:00:00,59,Balanced,Normal,54,Mixed,Organised,49,Normal,53,Normal,66,Normal,Organised,44,Medium,34,Press,51,Normal,Cover,11076,8521,378,Stade Brestois 29,BRE
1244,1077,74,9851,2010-02-22 00:00:00,50,Balanced,Little,45,Mixed,Organised,70,Risky,60,Normal,60,Normal,Organised,70,High,70,Double,70,Wide,Cover,9551,9851,74,Stade Rennais FC,REN
1245,1078,74,9851,2011-02-22 00:00:00,65,Balanced,Little,35,Mixed,Organised,65,Normal,65,Normal,65,Normal,Organised,55,Medium,45,Press,65,Normal,Cover,9551,9851,74,Stade Rennais FC,REN
1246,1079,74,9851,2012-02-22 00:00:00,64,Balanced,Little,41,Mixed,Organised,49,Normal,52,Normal,64,Normal,Organised,46,Medium,44,Press,51,Normal,Cover,9551,9851,74,Stade Rennais FC,REN
1247,1080,74,9851,2013-09-20 00:00:00,64,Balanced,Little,41,Mixed,Organised,49,Normal,52,Normal,64,Normal,Organised,46,Medium,44,Press,51,Normal,Cover,9551,9851,74,Stade Rennais FC,REN
1248,1081,74,9851,2014-09-19 00:00:00,64,Balanced,Normal,41,Mixed,Organised,49,Normal,52,Normal,64,Normal,Organised,46,Medium,44,Press,51,Normal,Cover,9551,9851,74,Stade Rennais FC,REN
1249,1082,74,9851,2015-09-10 00:00:00,64,Balanced,Normal,41,Mixed,Organised,49,Normal,52,Normal,64,Normal,Organised,46,Medium,44,Press,51,Normal,Cover,9551,9851,74,Stade Rennais FC,REN
1250,1072,379,9837,2011-02-22 00:00:00,35,Balanced,Little,50,Mixed,Organised,65,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,12587,9837,379,Stade de Reims,REI
1251,1073,379,9837,2012-02-22 00:00:00,61,Balanced,Little,48,Mixed,Organised,48,Normal,52,Normal,50,Normal,Organised,33,Deep,44,Press,50,Normal,Cover,12587,9837,379,Stade de Reims,REI
1252,1074,379,9837,2013-09-20 00:00:00,61,Balanced,Little,48,Mixed,Organised,48,Normal,52,Normal,50,Normal,Organised,33,Deep,44,Press,50,Normal,Cover,12587,9837,379,Stade de Reims,REI
1253,1075,379,9837,2014-09-19 00:00:00,48,Balanced,Normal,48,Mixed,Organised,48,Normal,52,Normal,50,Normal,Organised,33,Deep,44,Press,50,Normal,Cover,12587,9837,379,Stade de Reims,REI
1254,1076,379,9837,2015-09-10 00:00:00,48,Balanced,Normal,49,Mixed,Organised,48,Normal,52,Normal,58,Normal,Organised,33,Deep,44,Press,50,Normal,Cover,12587,9837,379,Stade de Reims,REI
1255,1237,232,9985,2010-02-22 00:00:00,53,Balanced,Little,40,Mixed,Organised,55,Normal,55,Normal,65,Normal,Organised,70,High,70,Double,65,Normal,Cover,10,9985,232,Standard de Liège,STL
1256,1238,232,9985,2011-02-22 00:00:00,68,Fast,Little,66,Mixed,Organised,53,Normal,66,Normal,63,Normal,Free Form,59,Medium,47,Press,66,Normal,Cover,10,9985,232,Standard de Liège,STL
1257,1239,232,9985,2012-02-22 00:00:00,75,Fast,Little,70,Long,Organised,55,Normal,58,Normal,60,Normal,Organised,45,Medium,60,Press,52,Normal,Cover,10,9985,232,Standard de Liège,STL
1258,1240,232,9985,2013-09-20 00:00:00,54,Balanced,Little,62,Mixed,Organised,55,Normal,58,Normal,60,Normal,Organised,45,Medium,60,Press,52,Normal,Cover,10,9985,232,Standard de Liège,STL
1259,1241,232,9985,2014-09-19 00:00:00,54,Balanced,Normal,62,Mixed,Organised,55,Normal,58,Normal,60,Normal,Organised,45,Medium,54,Press,52,Normal,Cover,10,9985,232,Standard de Liège,STL
1260,1242,232,9985,2015-09-10 00:00:00,54,Balanced,Normal,62,Mixed,Organised,55,Normal,58,Normal,60,Normal,Organised,45,Medium,54,Press,52,Normal,Cover,10,9985,232,Standard de Liège,STL
1261,1243,1806,10194,2010-02-22 00:00:00,65,Balanced,Little,70,Long,Organised,70,Risky,70,Lots,55,Normal,Organised,35,Medium,70,Double,35,Normal,Cover,3472,10194,1806,Stoke City,STK
1262,1244,1806,10194,2011-02-22 00:00:00,50,Balanced,Little,80,Long,Organised,30,Safe,70,Lots,35,Normal,Organised,25,Deep,65,Press,50,Normal,Cover,3472,10194,1806,Stoke City,STK
1263,1245,1806,10194,2012-02-22 00:00:00,75,Fast,Little,75,Long,Organised,40,Normal,72,Lots,55,Normal,Organised,50,Medium,58,Press,45,Normal,Cover,3472,10194,1806,Stoke City,STK
1264,1246,1806,10194,2013-09-20 00:00:00,75,Fast,Little,73,Long,Organised,59,Normal,61,Normal,38,Normal,Organised,32,Deep,37,Press,41,Normal,Cover,3472,10194,1806,Stoke City,STK
1265,1247,1806,10194,2014-09-19 00:00:00,48,Balanced,Little,55,Mixed,Organised,51,Normal,57,Normal,37,Normal,Organised,38,Medium,40,Press,41,Normal,Cover,3472,10194,1806,Stoke City,STK
1266,1248,1806,10194,2015-09-10 00:00:00,48,Balanced,Normal,49,Mixed,Organised,51,Normal,59,Normal,49,Normal,Organised,44,Medium,37,Press,51,Normal,Cover,3472,10194,1806,Stoke City,STK
1267,1249,106,8472,2010-02-22 00:00:00,60,Balanced,Little,70,Long,Organised,70,Risky,70,Lots,55,Normal,Organised,35,Medium,70,Double,35,Normal,Cover,3461,8472,106,Sunderland,SUN
1268,1250,106,8472,2011-02-22 00:00:00,55,Balanced,Little,55,Mixed,Organised,55,Normal,65,Normal,55,Normal,Organised,45,Medium,55,Press,65,Normal,Cover,3461,8472,106,Sunderland,SUN
1269,1251,106,8472,2012-02-22 00:00:00,67,Fast,Little,62,Mixed,Organised,44,Normal,72,Lots,59,Normal,Organised,47,Medium,53,Press,60,Normal,Cover,3461,8472,106,Sunderland,SUN
1270,1252,106,8472,2013-09-20 00:00:00,57,Balanced,Little,66,Mixed,Organised,56,Normal,31,Little,72,Lots,Organised,47,Medium,52,Press,49,Normal,Cover,3461,8472,106,Sunderland,SUN
1271,1253,106,8472,2014-09-19 00:00:00,60,Balanced,Little,61,Mixed,Organised,56,Normal,44,Normal,58,Normal,Organised,41,Medium,38,Press,53,Normal,Cover,3461,8472,106,Sunderland,SUN
1272,1254,106,8472,2015-09-10 00:00:00,43,Balanced,Normal,51,Mixed,Organised,59,Normal,50,Normal,55,Normal,Organised,47,Medium,45,Press,49,Normal,Cover,3461,8472,106,Sunderland,SUN
1273,1255,1960,10003,2010-02-22 00:00:00,65,Balanced,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,70,High,70,Double,70,Wide,Cover,5744,10003,1960,Swansea City,SWA
1274,1256,1960,10003,2011-02-22 00:00:00,66,Balanced,Little,34,Mixed,Organised,52,Normal,51,Normal,64,Normal,Organised,44,Medium,47,Press,64,Normal,Cover,5744,10003,1960,Swansea City,SWA
1275,1257,1960,10003,2012-02-22 00:00:00,26,Slow,Little,24,Short,Organised,62,Normal,39,Normal,57,Normal,Free Form,48,Medium,58,Press,60,Normal,Cover,5744,10003,1960,Swansea City,SWA
1276,1258,1960,10003,2013-09-20 00:00:00,41,Balanced,Little,39,Mixed,Organised,36,Normal,42,Normal,44,Normal,Free Form,52,Medium,58,Press,57,Normal,Cover,5744,10003,1960,Swansea City,SWA
1277,1259,1960,10003,2014-09-19 00:00:00,63,Balanced,Normal,34,Mixed,Organised,34,Normal,51,Normal,36,Normal,Free Form,51,Medium,58,Press,54,Normal,Cover,5744,10003,1960,Swansea City,SWA
1278,1260,1960,10003,2015-09-10 00:00:00,45,Balanced,Normal,42,Mixed,Organised,34,Normal,36,Normal,55,Normal,Free Form,31,Deep,47,Press,42,Normal,Cover,5744,10003,1960,Swansea City,SWA
1279,591,10029,8226,2010-02-22 00:00:00,70,Fast,Little,30,Short,Organised,70,Risky,55,Normal,55,Normal,Organised,65,Medium,70,Double,65,Normal,Offside Trap,15630,8226,10029,TSG 1899 Hoffenheim,HOF
1280,592,10029,8226,2011-02-22 00:00:00,75,Fast,Little,35,Mixed,Organised,72,Risky,51,Normal,68,Lots,Free Form,68,High,50,Press,52,Normal,Cover,15630,8226,10029,TSG 1899 Hoffenheim,HOF
1281,593,10029,8226,2012-02-22 00:00:00,61,Balanced,Little,53,Mixed,Organised,42,Normal,62,Normal,54,Normal,Organised,47,Medium,59,Press,40,Normal,Cover,15630,8226,10029,TSG 1899 Hoffenheim,HOF
1282,594,10029,8226,2013-09-20 00:00:00,32,Slow,Little,53,Mixed,Organised,36,Normal,62,Normal,64,Normal,Organised,47,Medium,52,Press,45,Normal,Cover,15630,8226,10029,TSG 1899 Hoffenheim,HOF
1283,595,10029,8226,2014-09-19 00:00:00,68,Fast,Normal,63,Mixed,Organised,68,Risky,38,Normal,55,Normal,Free Form,56,Medium,57,Press,54,Normal,Cover,15630,8226,10029,TSG 1899 Hoffenheim,HOF
1284,596,10029,8226,2015-09-10 00:00:00,69,Fast,Normal,53,Mixed,Organised,66,Normal,62,Normal,59,Normal,Organised,63,Medium,61,Press,38,Normal,Cover,15630,8226,10029,TSG 1899 Hoffenheim,HOF
1285,1270,54,9804,2010-02-22 00:00:00,45,Balanced,Little,35,Mixed,Organised,40,Normal,30,Little,70,Lots,Free Form,45,Medium,35,Press,55,Normal,Cover,20529,9804,54,Torino,TOR
1286,1271,54,9804,2011-02-22 00:00:00,45,Balanced,Little,35,Mixed,Organised,40,Normal,47,Normal,35,Normal,Organised,45,Medium,45,Press,55,Normal,Cover,20529,9804,54,Torino,TOR
1287,1272,54,9804,2012-02-22 00:00:00,50,Balanced,Little,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,35,Medium,45,Press,50,Normal,Cover,20529,9804,54,Torino,TOR
1288,1273,54,9804,2013-09-20 00:00:00,71,Fast,Little,36,Mixed,Organised,37,Normal,72,Lots,53,Normal,Free Form,39,Medium,46,Press,52,Normal,Cover,20529,9804,54,Torino,TOR
1289,1274,54,9804,2014-09-19 00:00:00,76,Fast,Lots,64,Mixed,Organised,64,Normal,72,Lots,53,Normal,Organised,39,Medium,34,Press,52,Normal,Cover,20529,9804,54,Torino,TOR
1290,1275,54,9804,2015-09-10 00:00:00,69,Fast,Lots,36,Mixed,Organised,37,Normal,69,Lots,53,Normal,Organised,39,Medium,46,Press,52,Normal,Cover,20529,9804,54,Torino,TOR
1291,1276,18,8586,2010-02-22 00:00:00,70,Fast,Little,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,50,Medium,50,Press,50,Normal,Cover,3470,8586,18,Tottenham Hotspur,TOT
1292,1277,18,8586,2011-02-22 00:00:00,60,Balanced,Little,55,Mixed,Free Form,70,Risky,70,Lots,70,Lots,Organised,30,Deep,40,Press,60,Normal,Cover,3470,8586,18,Tottenham Hotspur,TOT
1293,1278,18,8586,2012-02-22 00:00:00,44,Balanced,Little,47,Mixed,Organised,52,Normal,63,Normal,61,Normal,Organised,43,Medium,44,Press,51,Normal,Cover,3470,8586,18,Tottenham Hotspur,TOT
1294,1279,18,8586,2013-09-20 00:00:00,42,Balanced,Little,46,Mixed,Organised,45,Normal,58,Normal,68,Lots,Organised,63,Medium,61,Press,57,Normal,Cover,3470,8586,18,Tottenham Hotspur,TOT
1295,1280,18,8586,2014-09-19 00:00:00,41,Balanced,Normal,38,Mixed,Organised,41,Normal,59,Normal,62,Normal,Organised,58,Medium,51,Press,56,Normal,Cover,3470,8586,18,Tottenham Hotspur,TOT
1296,1281,18,8586,2015-09-10 00:00:00,47,Balanced,Normal,40,Mixed,Organised,41,Normal,41,Normal,63,Normal,Organised,63,Medium,54,Press,56,Normal,Cover,3470,8586,18,Tottenham Hotspur,TOT
1297,1282,1809,9941,2010-02-22 00:00:00,35,Balanced,Little,70,Long,Organised,45,Normal,70,Lots,35,Normal,Organised,30,Deep,45,Press,30,Narrow,Cover,9546,9941,1809,Toulouse FC,TOU
1298,1283,1809,9941,2011-02-22 00:00:00,65,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,65,Normal,Organised,35,Medium,55,Press,50,Normal,Cover,9546,9941,1809,Toulouse FC,TOU
1299,1284,1809,9941,2012-02-22 00:00:00,49,Balanced,Little,53,Mixed,Organised,52,Normal,34,Normal,36,Normal,Organised,36,Medium,45,Press,49,Normal,Cover,9546,9941,1809,Toulouse FC,TOU
1300,1285,1809,9941,2013-09-20 00:00:00,49,Balanced,Little,53,Mixed,Organised,52,Normal,34,Normal,36,Normal,Organised,36,Medium,45,Press,49,Normal,Cover,9546,9941,1809,Toulouse FC,TOU
